consumer_id,per_week_purchase_total,per_week_unique_ips,per_week_update_account,per_week_payment_method_change
4874,26.74,1.0,1.0,0.0
4875,0.0,2.0,,0.0
4876,47.31999999999999,3.0,,0.0
4877,3.63,1.0,7.0,0.0
4878,,2.0,11.0,2.0
4880,48.6,1.0,,0.0
4881,,1.0,,0.0
4882,104.0,3.0,7.0,0.0
4883,173.22,2.0,10.0,0.0
4884,334.39,2.0,,0.0
4885,43.31,1.0,,0.0
4886,144.55,1.0,,0.0
4887,0.0,1.0,1.0,0.0
4888,60.53,1.0,,0.0
4889,121.65,4.0,2.0,0.0
4890,47.44,2.0,,0.0
4891,,2.0,2.0,0.0
4893,26.99,1.0,1.0,0.0
4894,,1.0,4.0,0.0
4895,,1.0,,0.0
4896,13.07,1.0,2.0,0.0
4897,,1.0,1.0,0.0
4898,69.47,3.0,,0.0
4901,0.0,1.0,,0.0
4904,30.38,1.0,,0.0
4905,43.48,3.0,3.0,0.0
4906,0.0,1.0,1.0,0.0
4907,,1.0,1.0,0.0
4908,47.04,3.0,,1.0
4909,77.25999999999998,2.0,,1.0
4910,,1.0,3.0,0.0
4911,0.0,1.0,1.0,0.0
4912,17.15,3.0,6.0,1.0
4913,,1.0,,0.0
4914,194.92,1.0,6.0,2.0
4915,,1.0,,0.0
4916,26.65,1.0,2.0,0.0
4917,,1.0,,0.0
4918,0.0,1.0,,0.0
4919,26.84,1.0,,0.0
4920,48.53,2.0,3.0,1.0
4921,,1.0,,0.0
4922,,2.0,2.0,0.0
4923,36.79,1.0,,0.0
4925,0.0,1.0,,0.0
4926,,1.0,,0.0
4927,80.35,1.0,,0.0
4928,,1.0,,0.0
4929,22.84,1.0,,0.0
4930,0.0,1.0,1.0,0.0
4931,,1.0,1.0,0.0
4933,190.55,1.0,18.0,9.0
4934,14.02,1.0,1.0,0.0
4935,43.29,1.0,,0.0
4936,29.98,1.0,1.0,0.0
4937,0.0,1.0,1.0,0.0
4938,0.0,1.0,,0.0
4939,25.41,1.0,,0.0
4940,14.31,2.0,7.0,4.0
4941,0.0,1.0,1.0,0.0
4942,35.02,1.0,,0.0
4943,,1.0,,0.0
4944,37.03,1.0,1.0,0.0
4946,0.0,1.0,,0.0
4947,0.0,1.0,1.0,0.0
4948,47.74,1.0,,0.0
4950,26.22,1.0,,0.0
4952,,1.0,,0.0
4953,0.0,1.0,,0.0
4954,,2.0,8.0,5.0
4955,28.59,1.0,,0.0
4956,0.0,1.0,,0.0
4958,0.0,1.0,,0.0
4959,22.03,1.0,1.0,0.0
4960,29.39,1.0,1.0,0.0
4962,,1.0,,1.0
4963,0.0,1.0,1.0,0.0
4964,80.96,3.0,3.0,0.0
4966,18.74,2.0,2.0,0.0
4968,17.64,1.0,,0.0
4969,27.92,2.0,2.0,0.0
4970,30.02,2.0,,0.0
4971,0.0,2.0,4.0,1.0
4972,49.74,2.0,,0.0
4973,33.33,1.0,,0.0
4974,945.27,6.0,3.0,0.0
4975,,1.0,,0.0
4977,57.04,3.0,1.0,0.0
4978,,1.0,3.0,0.0
4979,,2.0,2.0,0.0
4980,,1.0,,0.0
4981,,1.0,1.0,0.0
4982,32.47,1.0,,0.0
4983,,1.0,,0.0
4984,,1.0,,0.0
4985,,1.0,,0.0
4986,,1.0,1.0,0.0
4987,,1.0,1.0,0.0
4988,,1.0,,0.0
4989,3.83,2.0,1.0,0.0
4990,,1.0,6.0,0.0
4991,0.0,1.0,,0.0
4994,60.42999999999999,2.0,,0.0
4995,308.79,1.0,14.0,0.0
4996,40.27,2.0,3.0,0.0
4997,0.0,2.0,2.0,0.0
4998,0.0,1.0,,0.0
4999,,1.0,,0.0
5000,23.42,1.0,4.0,0.0
5001,,1.0,,0.0
5002,19.75,1.0,,0.0
5003,100.90000000000002,1.0,,0.0
5004,,1.0,,0.0
5006,,1.0,,0.0
5007,66.18,1.0,,0.0
5009,102.57,3.0,10.0,0.0
5011,75.62,2.0,,0.0
5012,0.0,1.0,,0.0
5013,67.73,4.0,5.0,0.0
5014,,1.0,,0.0
5015,0.0,1.0,1.0,0.0
5016,10.05,2.0,2.0,0.0
5017,31.76,1.0,,0.0
5018,30.69,1.0,,0.0
5019,53.09,1.0,1.0,0.0
5021,0.0,1.0,1.0,0.0
5022,17.94,2.0,3.0,2.0
5023,0.0,2.0,,0.0
5024,29.16,2.0,,0.0
5025,,1.0,,0.0
5026,104.83,1.0,2.0,1.0
5027,,1.0,,0.0
5028,92.81,2.0,6.0,2.0
5029,83.16,1.0,,0.0
5030,,1.0,,0.0
5031,0.0,1.0,,0.0
5032,0.0,1.0,,0.0
5033,83.9,2.0,,1.0
5034,0.0,1.0,3.0,0.0
5035,32.38,3.0,2.0,0.0
5036,40.87000000000001,2.0,2.0,0.0
5037,25.02,2.0,2.0,0.0
5038,0.0,2.0,,1.0
5039,38.0,2.0,1.0,0.0
5040,26.88,1.0,,0.0
5041,153.33999999999995,2.0,,0.0
5042,21.55,1.0,,0.0
5047,,1.0,,0.0
5048,73.69,3.0,2.0,0.0
5049,,1.0,,0.0
5051,28.93,1.0,2.0,1.0
5052,,1.0,,0.0
5054,45.25,2.0,,0.0
5055,,1.0,1.0,0.0
5056,0.0,1.0,,0.0
5057,36.92,2.0,1.0,0.0
5058,0.0,2.0,4.0,0.0
5059,,2.0,2.0,0.0
5060,9.51,1.0,3.0,0.0
5061,71.48,2.0,1.0,0.0
5062,0.0,1.0,,0.0
5063,18.98,1.0,1.0,0.0
5064,,1.0,1.0,0.0
5066,,1.0,1.0,0.0
5067,30.52,1.0,2.0,0.0
5068,,1.0,1.0,0.0
5069,25.53,1.0,4.0,0.0
5070,,1.0,,0.0
5071,12.34,1.0,1.0,0.0
5073,11.69,1.0,5.0,0.0
5074,85.03,2.0,,0.0
5075,0.0,1.0,,0.0
5076,,1.0,,0.0
5077,248.7,6.0,28.0,22.0
5078,,1.0,8.0,0.0
5079,,1.0,,0.0
5081,,1.0,,0.0
5082,43.45,2.0,,0.0
5083,96.45,1.0,,0.0
5085,,1.0,,0.0
5089,,2.0,3.0,0.0
5090,22.81,1.0,1.0,0.0
5091,0.0,1.0,1.0,0.0
5092,0.0,1.0,1.0,0.0
5093,28.34,1.0,,0.0
5095,0.0,1.0,2.0,2.0
5096,,1.0,,0.0
5097,84.43,3.0,,0.0
5098,14.49,1.0,,0.0
5099,,2.0,4.0,0.0
5100,52.25,2.0,3.0,0.0
5102,604.14,2.0,10.0,2.0
5103,160.2,1.0,8.0,0.0
5104,27.7,1.0,8.0,0.0
5106,,1.0,,0.0
5107,,1.0,5.0,0.0
5109,33.629999999999995,1.0,,0.0
5112,39.61,1.0,,0.0
5113,,1.0,,0.0
5114,,1.0,3.0,0.0
5115,,1.0,,0.0
5116,21.28,1.0,,0.0
5117,,2.0,2.0,0.0
5118,,1.0,7.0,4.0
5119,28.14,2.0,2.0,2.0
5120,0.0,1.0,,0.0
5121,59.46,1.0,2.0,0.0
5122,,1.0,1.0,0.0
5123,,1.0,,0.0
5124,26.45,2.0,,0.0
5125,22.83,1.0,2.0,0.0
5128,,1.0,1.0,1.0
5129,,1.0,,0.0
5130,,1.0,4.0,0.0
5131,879.65,2.0,7.0,0.0
5132,57.34444544472159,2.0,,0.0
5134,19.61,2.0,,0.0
5136,22.27,1.0,,0.0
5137,4.25,2.0,3.0,0.0
5138,,1.0,2.0,0.0
5139,,1.0,,0.0
5140,45.22,1.0,,0.0
5141,40.5,1.0,1.0,0.0
5143,57.81,2.0,5.0,0.0
5144,25.31,2.0,5.0,0.0
5145,143.21,2.0,2.0,0.0
5146,20.69,1.0,1.0,0.0
5147,93.62,3.0,3.0,0.0
5148,,1.0,,1.0
5149,0.0,2.0,,0.0
5150,124.75352355816077,5.0,5.0,0.0
5151,,2.0,1.0,0.0
5153,,1.0,2.0,0.0
5154,78.57,1.0,,0.0
5157,15.81,1.0,,0.0
5158,,1.0,,0.0
5159,24.73,4.0,5.0,0.0
5160,,1.0,1.0,0.0
5161,,1.0,,0.0
5163,,1.0,5.0,0.0
5165,0.0,1.0,2.0,1.0
5166,126.16,2.0,4.0,0.0
5168,18.85,2.0,2.0,0.0
5169,,2.0,,1.0
5170,14.56,1.0,,0.0
5171,83.11,1.0,,0.0
5172,0.0,1.0,1.0,0.0
5173,,1.0,3.0,0.0
5175,,1.0,,0.0
5177,100.07,1.0,,0.0
5178,,1.0,2.0,0.0
5179,,2.0,,0.0
5181,,1.0,3.0,0.0
5182,21.24,1.0,,0.0
5183,,1.0,,0.0
5184,179.54000000000005,3.0,4.0,0.0
5185,,1.0,4.0,0.0
5186,0.0,1.0,,0.0
5187,0.0,2.0,4.0,2.0
5188,,1.0,1.0,0.0
5189,55.26,1.0,,0.0
5190,,1.0,,0.0
5192,71.8,2.0,,0.0
5193,26.04,1.0,,0.0
5194,0.0,1.0,1.0,0.0
5197,64.05000000000001,1.0,,0.0
5198,,1.0,,0.0
5199,22.74,1.0,,0.0
5200,,3.0,6.0,4.0
5201,,1.0,,0.0
5202,107.87,1.0,3.0,0.0
5206,22.51,1.0,1.0,0.0
5207,,1.0,,0.0
5208,23.61,1.0,2.0,0.0
5209,0.0,1.0,,0.0
5210,41.2,1.0,,0.0
5211,,2.0,3.0,0.0
5212,30.05,1.0,,1.0
5213,10.08,1.0,,0.0
5214,,1.0,,0.0
5215,0.0,1.0,,0.0
5216,,1.0,2.0,0.0
5217,10.3,2.0,13.0,2.0
5218,,1.0,1.0,0.0
5219,93.58,1.0,1.0,0.0
5220,,1.0,1.0,0.0
5221,,1.0,,0.0
5222,42.31,1.0,1.0,0.0
5223,,1.0,,0.0
5226,22.39,1.0,,0.0
5228,30.03,1.0,,0.0
5229,0.0,1.0,2.0,0.0
5232,29.35,1.0,,0.0
5233,,1.0,4.0,0.0
5234,151.88,1.0,,0.0
5235,23.11,2.0,,0.0
5236,111.57,1.0,,0.0
5237,,1.0,2.0,0.0
5238,0.0,1.0,2.0,0.0
5239,0.0,1.0,,0.0
5240,25.32,1.0,,0.0
5241,0.0,1.0,,0.0
5244,,1.0,,0.0
5246,,2.0,3.0,3.0
5247,73.65,2.0,2.0,0.0
5248,,1.0,,0.0
5249,,2.0,,0.0
5251,4.33,2.0,1.0,1.0
5253,67.47,1.0,1.0,0.0
5254,0.0,1.0,,0.0
5255,74.15,1.0,1.0,0.0
5256,21.52,2.0,2.0,0.0
5257,0.0,1.0,,0.0
5258,44.45,1.0,,0.0
5259,16.86,1.0,,0.0
5261,,1.0,,0.0
5264,46.6,2.0,4.0,1.0
5265,18.0,1.0,2.0,0.0
5266,76.24,1.0,,0.0
5267,0.0,1.0,,0.0
5269,0.0,1.0,,0.0
5270,,1.0,,0.0
5271,34.32,1.0,,0.0
5273,0.0,1.0,2.0,0.0
5274,0.0,1.0,,0.0
5275,246.66,2.0,4.0,0.0
5276,0.0,1.0,,0.0
5277,0.0,2.0,1.0,0.0
5278,,1.0,5.0,0.0
5279,0.0,1.0,,0.0
5281,43.24,2.0,3.0,0.0
5282,,1.0,1.0,0.0
5283,31.1,1.0,2.0,0.0
5284,18.83,3.0,4.0,0.0
5285,0.0,1.0,,0.0
5286,0.0,1.0,,0.0
5287,0.0,1.0,2.0,0.0
5288,92.18,3.0,,0.0
5289,57.72,1.0,1.0,0.0
5290,,1.0,4.0,2.0
5292,,1.0,1.0,0.0
5293,,4.0,4.0,2.0
5295,37.16,1.0,,0.0
5296,20.94,1.0,,0.0
5297,,1.0,,0.0
5298,0.0,1.0,1.0,0.0
5299,,1.0,1.0,0.0
5302,26.86,1.0,,0.0
5303,0.0,1.0,6.0,0.0
5304,34.33,1.0,4.0,0.0
5305,22.7,3.0,26.0,10.0
5306,,3.0,2.0,0.0
5307,66.22,1.0,,0.0
5309,19.25,1.0,,0.0
5310,,1.0,3.0,0.0
5311,49.58,2.0,,0.0
5312,102.37,1.0,,0.0
5313,0.0,1.0,,0.0
5314,132.47,3.0,13.0,0.0
5315,0.0,1.0,2.0,0.0
5316,35.89,2.0,2.0,0.0
5317,,1.0,,0.0
5318,,1.0,,0.0
5319,72.6,1.0,3.0,0.0
5321,,1.0,1.0,0.0
5322,20.43,3.0,2.0,0.0
5323,17.53,1.0,,0.0
5324,13.44,2.0,2.0,0.0
5326,59.66,1.0,1.0,0.0
5327,,1.0,,0.0
5330,,2.0,3.0,0.0
5331,15.99,2.0,2.0,0.0
5332,62.34,1.0,,0.0
5333,55.55,1.0,,0.0
5334,0.0,1.0,,0.0
5336,51.88,1.0,,0.0
5337,0.0,1.0,,0.0
5338,,1.0,,0.0
5339,25.41,1.0,,0.0
5341,0.0,2.0,6.0,0.0
5342,25.21538298483951,1.0,2.0,0.0
5344,,1.0,,0.0
5346,20.58,1.0,2.0,0.0
5347,62.0,3.0,,2.0
5348,31.82276858854088,1.0,4.0,0.0
5349,56.96,3.0,,1.0
5350,45.25673266737883,2.0,4.0,1.0
5353,0.0,1.0,,0.0
5355,37.08,1.0,,0.0
5358,0.0,3.0,7.0,1.0
5359,,1.0,,0.0
5360,,1.0,,0.0
5361,,1.0,,0.0
5364,0.0,1.0,1.0,0.0
5365,0.0,1.0,1.0,0.0
5367,16.64,2.0,2.0,0.0
5368,19.25,3.0,4.0,0.0
5369,16.18,3.0,,0.0
5371,54.18,4.0,6.0,7.0
5373,0.0,1.0,1.0,0.0
5374,,1.0,,0.0
5375,40.58,1.0,,0.0
5376,,1.0,,0.0
5378,,1.0,,0.0
5380,27.87,2.0,1.0,0.0
5381,22.9,1.0,,0.0
5382,,1.0,,0.0
5383,34.09,1.0,1.0,0.0
5384,,1.0,1.0,0.0
5385,9.33,4.0,12.0,2.0
5386,33.91,1.0,,0.0
5387,,1.0,,0.0
5388,,1.0,,2.0
5390,,1.0,,0.0
5391,40.63,1.0,1.0,0.0
5392,0.0,1.0,1.0,0.0
5393,,1.0,4.0,1.0
5394,18.94,1.0,,0.0
5395,303.17999999999995,1.0,25.0,7.0
5396,16.97,1.0,,0.0
5398,,1.0,,0.0
5399,,1.0,,0.0
5400,109.91,2.0,,2.0
5402,,1.0,7.0,0.0
5403,15.33,1.0,,0.0
5404,92.61,1.0,,0.0
5405,0.0,2.0,1.0,0.0
5406,,1.0,1.0,0.0
5407,19.28,1.0,3.0,0.0
5408,317.01,3.0,,0.0
5409,8.96,1.0,12.0,0.0
5410,77.52000000000002,1.0,,0.0
5411,43.25,1.0,,0.0
5412,109.06,2.0,2.0,1.0
5413,69.31,1.0,15.0,4.0
5414,18.54,1.0,,0.0
5417,0.0,1.0,6.0,0.0
5418,89.12,2.0,,0.0
5419,,1.0,,0.0
5420,20.35,1.0,,0.0
5422,16.24,1.0,3.0,0.0
5423,4.33,2.0,1.0,1.0
5424,9.29,2.0,4.0,1.0
5425,0.0,1.0,,0.0
5426,0.0,2.0,1.0,0.0
5427,115.86,1.0,,0.0
5428,,1.0,,0.0
5431,0.0,2.0,2.0,0.0
5432,,2.0,7.0,0.0
5433,23.34,1.0,2.0,0.0
5434,,1.0,2.0,0.0
5436,76.80000000000003,2.0,3.0,0.0
5437,,1.0,,0.0
5438,30.83,1.0,,0.0
5439,,1.0,,0.0
5440,21.69,1.0,,0.0
5441,,1.0,1.0,0.0
5442,,1.0,,0.0
5443,,1.0,,0.0
5445,30.02,1.0,,0.0
5446,,1.0,,1.0
5447,,1.0,4.0,1.0
5448,,1.0,,0.0
5449,97.71,1.0,5.0,0.0
5450,231.37,5.0,,0.0
5451,102.11,1.0,,0.0
5452,,1.0,,0.0
5453,34.36,2.0,3.0,0.0
5454,18.8,1.0,,0.0
5455,,1.0,,0.0
5456,28.12,1.0,,0.0
5457,,1.0,7.0,0.0
5458,14.61,2.0,4.0,0.0
5459,136.75,4.0,,0.0
5460,31.79,1.0,,0.0
5461,,1.0,1.0,0.0
5465,,1.0,,0.0
5466,,1.0,8.0,0.0
5467,96.78,1.0,22.0,14.0
5468,34.95,1.0,1.0,0.0
5469,0.0,1.0,1.0,0.0
5470,27.21,1.0,,0.0
5471,17.02,1.0,3.0,0.0
5472,38.17,1.0,,0.0
5473,12.0,1.0,,0.0
5474,0.0,1.0,,0.0
5475,0.0,1.0,1.0,1.0
5476,29.05,1.0,,0.0
5477,,1.0,,0.0
5478,,1.0,,0.0
5480,36.91,2.0,5.0,0.0
5481,,1.0,6.0,3.0
5482,0.0,2.0,1.0,0.0
5483,0.5,1.0,,0.0
5484,,1.0,,0.0
5485,64.6,1.0,,0.0
5486,0.0,3.0,1.0,0.0
5487,33.88,1.0,,0.0
5488,47.94,2.0,7.0,3.0
5489,0.0,1.0,,0.0
5490,,1.0,2.0,0.0
5492,0.0,2.0,6.0,1.0
5493,,1.0,,0.0
5494,65.92,1.0,,0.0
5495,58.35,2.0,3.0,0.0
5496,30.04,1.0,,0.0
5497,69.07,1.0,9.0,4.0
5500,40.29,1.0,,0.0
5501,25.06,1.0,1.0,0.0
5502,61.89,3.0,,0.0
5505,0.0,1.0,2.0,0.0
5506,,2.0,2.0,0.0
5507,45.71,1.0,,0.0
5508,,1.0,,0.0
5510,,1.0,5.0,6.0
5511,0.0,1.0,4.0,1.0
5513,0.0,1.0,,0.0
5514,30.16,1.0,,0.0
5515,54.77,1.0,,0.0
5516,0.0,1.0,,0.0
5517,15.31,1.0,,0.0
5518,,1.0,2.0,1.0
5522,953.37,1.0,2.0,0.0
5523,24.04,1.0,1.0,0.0
5524,0.0,1.0,1.0,0.0
5525,42.78,2.0,4.0,0.0
5526,,1.0,,2.0
5527,58.85,1.0,,0.0
5529,24.28,1.0,,0.0
5530,,1.0,1.0,0.0
5531,57.92999999999999,2.0,1.0,0.0
5532,24.05,1.0,,0.0
5533,16.07,1.0,7.0,1.0
5534,,1.0,,0.0
5535,0.0,2.0,1.0,0.0
5537,151.59,1.0,1.0,0.0
5538,15.9,2.0,3.0,0.0
5540,0.0,1.0,,0.0
5541,,1.0,,0.0
5542,34.49,1.0,,0.0
5543,27.39,3.0,3.0,0.0
5544,19.32,1.0,3.0,0.0
5545,21.55,1.0,,0.0
5546,,2.0,16.0,4.0
5549,,1.0,,0.0
5551,,2.0,1.0,0.0
5553,60.12000000000001,3.0,3.0,0.0
5554,40.96,1.0,6.0,3.0
5555,,6.0,8.0,1.0
5557,58.21,2.0,1.0,0.0
5558,0.0,1.0,5.0,0.0
5559,,1.0,,0.0
5561,24.01,1.0,,0.0
5562,,1.0,,0.0
5563,23.39,1.0,1.0,0.0
5564,0.0,1.0,,0.0
5565,,2.0,,1.0
5566,46.41,2.0,,0.0
5568,0.0,1.0,1.0,0.0
5569,,1.0,,0.0
5570,,1.0,,2.0
5571,,1.0,9.0,0.0
5572,58.81,1.0,,0.0
5573,,1.0,,0.0
5574,18.65,1.0,2.0,0.0
5575,0.0,1.0,,0.0
5576,,1.0,,0.0
5577,,1.0,,0.0
5578,19.18,3.0,2.0,0.0
5580,,1.0,,0.0
5581,22.16,1.0,,0.0
5582,110.41,1.0,,0.0
5583,,1.0,2.0,0.0
5584,72.92,1.0,,0.0
5587,0.0,1.0,,0.0
5588,0.0,1.0,,0.0
5589,34.5,1.0,1.0,0.0
5590,0.0,1.0,,0.0
5591,23.57,1.0,,0.0
5592,31.2,1.0,,0.0
5593,27.28,1.0,,0.0
5594,0.0,1.0,3.0,0.0
5598,39.0,1.0,,0.0
5599,,1.0,2.0,0.0
5600,415.43,3.0,,0.0
5601,89.91,1.0,2.0,0.0
5602,11.74,3.0,3.0,0.0
5603,22.26,1.0,,0.0
5604,59.78,1.0,,0.0
5605,,2.0,2.0,0.0
5606,,1.0,1.0,0.0
5608,0.0,1.0,4.0,1.0
5609,0.0,1.0,,1.0
5610,0.0,1.0,2.0,0.0
5611,32.12,1.0,,0.0
5612,30.19,1.0,3.0,0.0
5614,47.05,3.0,5.0,1.0
5615,35.78,1.0,1.0,0.0
5616,,1.0,,0.0
5617,0.0,2.0,1.0,0.0
5618,94.39,2.0,,0.0
5619,64.0,2.0,,1.0
5621,60.93,2.0,,1.0
5622,50.81,1.0,,0.0
5623,0.0,2.0,2.0,0.0
5625,47.01,1.0,,0.0
5626,0.0,1.0,1.0,0.0
5627,18.93,1.0,,0.0
5628,,1.0,,0.0
5630,29.2,1.0,1.0,0.0
5631,23.27,1.0,4.0,0.0
5632,44.67,1.0,1.0,0.0
5633,60.77,3.0,2.0,0.0
5634,0.0,1.0,1.0,0.0
5636,66.42,3.0,8.0,0.0
5637,,1.0,,0.0
5638,11.27,2.0,,4.0
5639,,1.0,8.0,0.0
5640,,1.0,,0.0
5641,27.87,1.0,,0.0
5642,33.21,1.0,1.0,0.0
5643,70.72999999999998,1.0,,0.0
5644,79.97,3.0,,0.0
5645,0.0,1.0,1.0,0.0
5646,0.0,1.0,,0.0
5647,25.89,1.0,,0.0
5648,0.0,1.0,1.0,0.0
5650,,1.0,,0.0
5651,,1.0,,0.0
5652,,1.0,,0.0
5653,0.0,1.0,,0.0
5654,20.76,1.0,1.0,0.0
5655,,1.0,,3.0
5657,,1.0,,0.0
5658,48.06,2.0,,0.0
5660,,1.0,5.0,0.0
5661,27.31,1.0,,1.0
5662,0.0,1.0,,0.0
5663,83.85,1.0,,0.0
5664,0.0,1.0,,1.0
5666,,2.0,,0.0
5667,0.0,1.0,1.0,0.0
5668,89.32,1.0,,0.0
5669,,1.0,1.0,0.0
5670,132.48,1.0,,0.0
5671,24.29,1.0,,0.0
5672,,1.0,1.0,0.0
5674,62.71,1.0,2.0,0.0
5675,,2.0,,0.0
5676,21.52,1.0,,0.0
5678,68.0,3.0,1.0,1.0
5680,,1.0,1.0,0.0
5681,,1.0,,0.0
5682,47.92,2.0,,0.0
5683,,1.0,,0.0
5685,39.87,1.0,,0.0
5686,19.47,2.0,1.0,0.0
5687,11.54,1.0,,0.0
5689,26.92,1.0,,0.0
5691,18.51,1.0,,0.0
5693,,3.0,9.0,5.0
5694,,1.0,,0.0
5695,89.46000000000002,2.0,4.0,1.0
5696,26.47,1.0,,0.0
5697,,2.0,2.0,0.0
5698,86.41,1.0,,0.0
5699,,1.0,5.0,0.0
5700,,1.0,2.0,0.0
5701,160.89999999999995,3.0,14.0,1.0
5702,27.94,1.0,,0.0
5704,53.48,2.0,9.0,0.0
5705,,1.0,6.0,0.0
5706,24.72461065644532,2.0,6.0,0.0
5707,0.0,1.0,1.0,0.0
5708,145.32,4.0,1.0,0.0
5710,,2.0,1.0,0.0
5712,0.0,1.0,,0.0
5713,1.1053498163507336,5.0,17.0,1.0
5714,13.38,1.0,4.0,0.0
5715,,1.0,1.0,0.0
5718,,1.0,,0.0
5719,0.0,1.0,1.0,0.0
5720,,1.0,,0.0
5721,0.0,1.0,,0.0
5722,,1.0,,0.0
5723,,1.0,,0.0
5725,31.8,1.0,,0.0
5726,120.65,2.0,26.0,31.0
5727,11.07,1.0,3.0,0.0
5728,0.0,1.0,2.0,0.0
5729,,1.0,,0.0
5730,25.4,3.0,1.0,0.0
5731,15.35,1.0,5.0,0.0
5732,30.47,1.0,,0.0
5733,17.78,1.0,6.0,0.0
5734,140.82999999999996,1.0,1.0,1.0
5735,64.17,3.0,2.0,0.0
5736,0.0,1.0,,0.0
5737,,1.0,,0.0
5738,,1.0,,0.0
5739,,1.0,,0.0
5740,,1.0,,1.0
5742,2.67,1.0,6.0,0.0
5743,,1.0,,0.0
5744,,1.0,,0.0
5745,18.29,1.0,3.0,0.0
5747,0.0,1.0,,0.0
5749,21.39,1.0,,0.0
5751,63.40999999999999,3.0,13.0,3.0
5752,45.21,4.0,,0.0
5753,0.0,1.0,,0.0
5754,72.52,4.0,3.0,0.0
5755,24.97,2.0,,0.0
5756,0.0,1.0,1.0,0.0
5760,,1.0,4.0,0.0
5761,16.29,1.0,,0.0
5763,,1.0,2.0,0.0
5764,0.0,1.0,1.0,0.0
5766,338.05000000000007,2.0,34.0,29.0
5768,0.0,1.0,,0.0
5769,86.26,3.0,3.0,0.0
5770,18.47,1.0,,0.0
5771,,1.0,,0.0
5773,,1.0,8.0,3.0
5774,30.66,1.0,7.0,1.0
5775,,1.0,1.0,0.0
5776,,1.0,,0.0
5777,0.0,1.0,,0.0
5778,,1.0,,0.0
5779,,2.0,2.0,0.0
5780,,1.0,9.0,6.0
5781,,1.0,,0.0
5782,,1.0,,0.0
5783,46.64,1.0,,0.0
5784,27.62,1.0,,0.0
5785,53.57,1.0,,0.0
5789,,1.0,2.0,0.0
5790,59.85,1.0,,0.0
5792,135.69,2.0,4.0,0.0
5793,52.42,1.0,,0.0
5794,95.09,5.0,4.0,1.0
5796,38.37,1.0,,0.0
5797,,2.0,5.0,1.0
5798,0.0,1.0,,0.0
5799,25.5,1.0,1.0,0.0
5800,0.0,1.0,1.0,0.0
5801,,1.0,1.0,0.0
5802,31.11,1.0,,0.0
5804,0.0,2.0,,0.0
5805,17.64,2.0,,0.0
5806,44.13,2.0,4.0,0.0
5807,,1.0,,0.0
5808,267.41,2.0,10.0,0.0
5809,20.16,1.0,,0.0
5810,,1.0,,0.0
5812,234.81,1.0,,3.0
5814,,1.0,1.0,0.0
5815,19.98,3.0,10.0,1.0
5817,,1.0,1.0,0.0
5819,64.5,1.0,,0.0
5820,25.54,1.0,,0.0
5821,0.0,1.0,1.0,0.0
5826,,2.0,5.0,0.0
5828,0.0,1.0,1.0,0.0
5830,,1.0,2.0,0.0
5831,96.18,1.0,,1.0
5832,,1.0,,0.0
5833,21.59,1.0,,0.0
5834,0.0,2.0,,0.0
5836,,1.0,2.0,0.0
5837,,1.0,1.0,0.0
5839,,1.0,1.0,0.0
5840,,1.0,,0.0
5841,19.52,1.0,1.0,0.0
5842,0.0,3.0,1.0,0.0
5843,,1.0,1.0,0.0
5844,39.46,2.0,8.0,1.0
5845,2030.08,2.0,16.0,6.0
5846,0.0,2.0,1.0,0.0
5847,,1.0,,0.0
5848,0.0,1.0,,0.0
5849,0.0,1.0,,0.0
5850,15.15,2.0,1.0,0.0
5851,40.7,1.0,3.0,1.0
5853,,1.0,,0.0
5854,,1.0,,0.0
5855,69.55000000000001,4.0,,0.0
5856,,1.0,4.0,0.0
5857,50.0,2.0,6.0,0.0
5858,125.2,1.0,8.0,2.0
5859,,1.0,1.0,0.0
5861,,2.0,9.0,9.0
5862,18.76,2.0,5.0,0.0
5864,17.93,2.0,1.0,0.0
5866,0.0,1.0,1.0,0.0
5868,,1.0,2.0,0.0
5869,0.0,1.0,,2.0
5870,,1.0,,0.0
5872,0.0,1.0,,0.0
5873,,3.0,8.0,1.0
5874,19.04,1.0,,0.0
5875,26.67,1.0,1.0,0.0
5876,18.65,1.0,1.0,0.0
5877,586.42,2.0,5.0,0.0
5878,9.58,1.0,4.0,0.0
5879,15.41,1.0,1.0,0.0
5880,27.2,1.0,,0.0
5881,19.4,1.0,,0.0
5882,36.51,1.0,,0.0
5883,,1.0,6.0,0.0
5885,38.12,1.0,,0.0
5886,,3.0,1.0,3.0
5887,,1.0,5.0,0.0
5888,79.06,6.0,,0.0
5889,16.09,1.0,2.0,0.0
5890,26.71,1.0,,0.0
5891,,1.0,,2.0
5893,,1.0,4.0,0.0
5894,,1.0,,0.0
5896,0.0,1.0,,0.0
5897,64.53999999999999,1.0,,0.0
5898,0.0,2.0,,0.0
5900,,1.0,,0.0
5901,29.15,1.0,,0.0
5903,51.38,2.0,,0.0
5904,,2.0,,0.0
5905,,1.0,,0.0
5906,9.087736420126747,1.0,,0.0
5907,,1.0,1.0,0.0
5911,33.12,1.0,,0.0
5912,,1.0,2.0,0.0
5913,,1.0,,0.0
5914,36.11,1.0,1.0,0.0
5917,0.0,2.0,,0.0
5918,51.7,2.0,14.0,4.0
5919,227.05,3.0,2.0,0.0
5920,,1.0,1.0,0.0
5921,24.4,1.0,,0.0
5922,,2.0,,0.0
5923,46.58,1.0,,0.0
