consumer_id,per_day_add_item_to_cart,per_day_transactions,per_day_payment_method_change,per_day_devices_per_user,per_day_purchase_total,per_day_unique_billing_last4
897,,8.0,3.0,1.0,,3.0
898,,,0.0,1.0,,
899,,,0.0,1.0,,
900,,1.0,0.0,1.0,48.8,1.0
901,,1.0,0.0,1.0,1153.35,1.0
902,11.0,1.0,0.0,2.0,0.0,1.0
904,,,0.0,1.0,0.0,
906,2.0,1.0,0.0,2.0,24.11,1.0
907,,9.0,1.0,1.0,,1.0
908,,3.0,0.0,2.0,,
909,,5.0,9.0,2.0,12.46,5.0
910,,3.0,2.0,1.0,,3.0
911,,,0.0,1.0,0.0,
913,,,0.0,1.0,,
914,,,0.0,1.0,0.0,
915,,,0.0,1.0,0.0,
916,4.0,4.0,3.0,2.0,,2.0
917,,2.0,0.0,2.0,,1.0
918,1.0,,0.0,1.0,,
920,3.0,1.0,0.0,2.0,15.88,1.0
921,,1.0,0.0,1.0,86.06,
922,4.0,,0.0,1.0,,
923,,,0.0,1.0,0.0,
924,,1.0,0.0,1.0,25.73,
925,,2.0,0.0,1.0,,1.0
926,,1.0,0.0,1.0,34.48,
927,,2.0,1.0,1.0,27.13,1.0
928,3.0,1.0,0.0,2.0,29.04,1.0
929,4.0,,0.0,1.0,,
930,,2.0,0.0,2.0,76.6,1.0
931,,1.0,0.0,1.0,30.01,1.0
932,,,0.0,1.0,,
933,2.0,1.0,0.0,2.0,18.56,1.0
934,3.0,,0.0,2.0,,
935,2.0,1.0,0.0,2.0,0.5,1.0
936,,1.0,0.0,1.0,48.38,1.0
937,,,0.0,1.0,0.0,
938,,2.0,0.0,1.0,25.22,1.0
939,,2.0,0.0,1.0,0.0,1.0
940,1.0,,0.0,1.0,,
943,,2.0,2.0,2.0,0.0,1.0
944,,3.0,0.0,2.0,134.16,1.0
945,,,0.0,1.0,,
947,,,0.0,1.0,0.0,1.0
948,,1.0,0.0,1.0,0.0,1.0
949,,1.0,0.0,1.0,16.97,
952,,,0.0,1.0,,
955,,,0.0,1.0,0.0,
956,50.0,,0.0,1.0,,
957,,,0.0,1.0,,
958,14.0,3.0,3.0,2.0,139.43,2.0
959,5.0,,0.0,1.0,,
960,,1.0,0.0,1.0,30.0,
961,,,0.0,1.0,0.0,
962,,,0.0,1.0,,
963,,,0.0,1.0,0.0,
964,,4.0,0.0,1.0,0.0,1.0
965,,1.0,0.0,1.0,54.5,
966,,,0.0,1.0,0.0,1.0
967,,1.0,0.0,1.0,26.39,
968,,1.0,0.0,1.0,29.74,1.0
969,,21.0,18.0,2.0,39.96,11.0
971,,,0.0,1.0,0.0,
972,,2.0,0.0,1.0,,1.0
973,,,0.0,1.0,0.0,
974,,2.0,0.0,1.0,57.98,1.0
975,,,0.0,1.0,0.0,
976,,1.0,0.0,1.0,47.14,1.0
978,,,0.0,2.0,0.0,
981,,1.0,0.0,1.0,27.95,
982,,1.0,0.0,1.0,42.98,
983,,,0.0,1.0,0.0,
984,,2.0,0.0,1.0,50.28,1.0
985,,2.0,0.0,1.0,48.32,1.0
986,,,0.0,1.0,,
987,,1.0,0.0,1.0,26.28,1.0
988,,2.0,3.0,1.0,16.56,2.0
989,,,0.0,1.0,0.0,
990,,10.0,0.0,1.0,19.84,1.0
991,,2.0,1.0,1.0,44.49,1.0
993,,1.0,0.0,1.0,27.69,1.0
994,,,0.0,1.0,,
996,1.0,2.0,1.0,3.0,4.6,2.0
997,,1.0,0.0,1.0,20.48,
998,,1.0,0.0,1.0,28.07,
999,2.0,,0.0,1.0,0.0,
1000,1.0,,0.0,2.0,,
1002,,,0.0,2.0,0.0,
1003,,1.0,0.0,1.0,,1.0
1004,,1.0,0.0,1.0,25.782854169699192,
1005,,,0.0,1.0,0.0,
1006,,,0.0,1.0,,
1007,4.0,1.0,0.0,2.0,33.68,1.0
1009,1.0,,0.0,1.0,0.0,
1010,,3.0,1.0,1.0,26.389610072733458,2.0
1011,,1.0,0.0,1.0,23.99,
1012,,1.0,0.0,1.0,18.34,
1013,,,0.0,1.0,0.0,
1014,,,0.0,1.0,0.0,
1015,,,0.0,2.0,0.0,
1016,,1.0,0.0,1.0,52.02,1.0
1017,,1.0,0.0,1.0,22.91,1.0
1018,,,0.0,1.0,,
1019,,,0.0,1.0,0.0,
1020,,,0.0,1.0,0.0,
1021,,1.0,0.0,1.0,43.28,1.0
1024,,,0.0,1.0,,
1025,,,0.0,1.0,0.0,
1027,1.0,,0.0,2.0,0.0,1.0
1028,,,0.0,1.0,,
1029,,,0.0,1.0,0.0,
1030,,1.0,0.0,1.0,14.68,1.0
1032,,,0.0,1.0,0.0,
1033,,1.0,0.0,1.0,47.15,
1034,7.0,12.0,9.0,5.0,0.0,8.0
1035,,,0.0,1.0,0.0,
1036,,1.0,0.0,1.0,121.65,1.0
1037,,,0.0,1.0,,
1038,3.0,,0.0,1.0,,
1039,,1.0,0.0,1.0,28.71,1.0
1041,,,0.0,1.0,,
1043,2.0,7.0,2.0,8.0,186.29,3.0
1044,,,0.0,1.0,,
1046,,,0.0,1.0,,
1047,,2.0,1.0,1.0,44.6,2.0
1048,,12.0,9.0,1.0,25.39,6.0
1049,,,0.0,1.0,0.0,
1050,,,0.0,1.0,,
1051,,1.0,0.0,1.0,21.59,
1052,,,0.0,1.0,0.0,
1054,5.0,1.0,0.0,2.0,29.15,1.0
1055,,1.0,0.0,1.0,16.57,
1056,,4.0,0.0,2.0,24.56,1.0
1057,,1.0,0.0,1.0,58.71,1.0
1058,,,0.0,1.0,,
1059,1.0,,0.0,1.0,,
1060,4.0,,0.0,1.0,,
1063,,,0.0,1.0,,
1064,,1.0,0.0,1.0,28.35,1.0
1065,2.0,,0.0,1.0,0.0,
1066,,1.0,0.0,1.0,16.15,
1067,3.0,,0.0,2.0,0.0,
1068,,,0.0,1.0,,
1069,,2.0,1.0,1.0,0.0,1.0
1071,,,0.0,1.0,,
1073,,1.0,0.0,1.0,28.42,1.0
1074,,,0.0,1.0,0.0,
1075,4.0,1.0,0.0,2.0,120.62,1.0
1076,,1.0,0.0,1.0,63.5,1.0
1078,,1.0,0.0,2.0,21.8,1.0
1079,,3.0,0.0,1.0,,1.0
1080,3.0,,0.0,1.0,,
1081,,23.0,22.0,2.0,37.17,11.0
1082,,,0.0,1.0,,
1083,1.0,1.0,0.0,2.0,0.5,1.0
1084,,1.0,0.0,1.0,16.37,
1085,,3.0,0.0,1.0,10.41,1.0
1086,2.0,,0.0,1.0,0.0,
1087,30.0,,0.0,1.0,,
1088,,1.0,0.0,1.0,,1.0
1089,,3.0,0.0,1.0,,
1091,,,0.0,1.0,0.0,
1093,,2.0,0.0,1.0,87.19,1.0
1094,,1.0,0.0,1.0,26.86,
1096,,1.0,0.0,1.0,,1.0
1097,,1.0,0.0,1.0,17.12,
1098,,1.0,0.0,1.0,26.92,1.0
1099,3.0,1.0,0.0,2.0,28.45,1.0
1100,,1.0,0.0,2.0,17.95,
1101,,,0.0,1.0,,
1102,,1.0,0.0,1.0,33.68,1.0
1103,,,0.0,1.0,0.0,
1104,,1.0,0.0,1.0,70.23,
1105,,1.0,0.0,1.0,35.3,1.0
1106,,1.0,0.0,1.0,40.44,
1107,,1.0,0.0,1.0,29.84,
1108,,1.0,0.0,1.0,26.41,1.0
1110,,,0.0,1.0,0.0,
1111,1.0,,0.0,1.0,,
1114,,,0.0,1.0,0.0,
1117,7.0,1.0,0.0,2.0,90.64,1.0
1118,,4.0,2.0,1.0,11.97,3.0
1119,,,0.0,1.0,,
1120,,,0.0,1.0,0.0,
1121,43.0,,0.0,1.0,,
1122,,1.0,0.0,1.0,18.68,1.0
1123,25.0,,0.0,1.0,,
1124,3.0,1.0,0.0,2.0,0.0,1.0
1125,,,0.0,1.0,0.0,
1126,,1.0,2.0,1.0,,2.0
1127,,18.0,0.0,4.0,31.01,1.0
1128,,1.0,0.0,1.0,53.63,
1129,,1.0,0.0,1.0,53.8,
1130,,,0.0,1.0,,
1131,,,0.0,1.0,,
1132,,,0.0,2.0,0.0,
1133,,,0.0,1.0,0.0,
1134,,2.0,0.0,2.0,42.66,
1136,16.0,,0.0,5.0,,
1137,,,0.0,1.0,0.0,1.0
1138,,,0.0,1.0,0.0,
1139,,1.0,0.0,1.0,19.37,
1141,,,0.0,1.0,0.0,
1143,2.0,1.0,0.0,2.0,27.16,1.0
1144,6.0,,0.0,2.0,,
1145,,1.0,0.0,1.0,10.27,
1146,,,0.0,1.0,0.0,
1149,,1.0,0.0,2.0,58.27,
1150,,1.0,0.0,1.0,51.2,
1151,,2.0,0.0,1.0,0.0,1.0
1152,,1.0,0.0,1.0,23.77,
1153,,,0.0,1.0,,
1155,3.0,,0.0,2.0,,
1156,,1.0,0.0,1.0,30.1,
1157,,,0.0,1.0,,
1159,2.0,,0.0,1.0,,
1161,,2.0,0.0,1.0,56.54,
1162,,,0.0,1.0,0.0,
1164,,1.0,0.0,3.0,31.96,
1165,15.0,,0.0,1.0,,
1166,,5.0,0.0,1.0,,1.0
1167,,,0.0,1.0,0.0,
1168,3.0,1.0,0.0,1.0,7.95,1.0
1169,,1.0,0.0,1.0,19.32,
1170,,1.0,0.0,1.0,24.13,
1172,,,0.0,1.0,,
1173,,1.0,0.0,1.0,31.11,1.0
1174,,22.0,15.0,3.0,290.32,13.0
1175,,1.0,0.0,2.0,35.48,1.0
1176,,1.0,0.0,1.0,32.24,
1177,12.0,,0.0,1.0,,
1178,,1.0,0.0,1.0,119.12,1.0
1179,,1.0,0.0,1.0,79.33,
1180,1.0,,0.0,1.0,,
1181,,1.0,0.0,1.0,23.58,
1183,,,0.0,1.0,,
1185,,1.0,2.0,1.0,0.0,2.0
1187,2.0,,0.0,2.0,0.0,1.0
1188,,3.0,0.0,1.0,10.0,
1189,,1.0,0.0,1.0,37.54,1.0
1190,,1.0,0.0,2.0,80.99,
1191,,2.0,0.0,1.0,9.4,1.0
1192,,1.0,0.0,1.0,21.42,
1193,,1.0,0.0,1.0,33.96,
1194,,3.0,2.0,1.0,0.0,3.0
1196,,2.0,0.0,1.0,,1.0
1197,,,0.0,1.0,0.0,
1198,,1.0,0.0,1.0,34.26,1.0
1200,14.0,1.0,0.0,2.0,108.94,1.0
1201,1.0,1.0,0.0,2.0,0.5,1.0
1202,2.0,1.0,0.0,2.0,18.5,
1204,,1.0,0.0,1.0,10.7,
1205,,1.0,0.0,1.0,27.07,1.0
1206,,1.0,0.0,3.0,23.04,1.0
1207,,1.0,0.0,1.0,32.03,
1208,,2.0,0.0,2.0,72.97,1.0
1209,5.0,,0.0,1.0,,
1210,,1.0,0.0,1.0,51.63,
1211,2.0,,0.0,1.0,,
1213,1.0,,0.0,1.0,,
1214,4.0,,0.0,1.0,,
1215,,3.0,0.0,2.0,,1.0
1216,17.0,3.0,0.0,3.0,154.41,1.0
1217,,1.0,0.0,1.0,15.2,
1218,,,0.0,1.0,,
1219,,3.0,0.0,1.0,,1.0
1220,,2.0,0.0,1.0,0.0,1.0
1221,,,0.0,1.0,0.0,
1222,2.0,,0.0,1.0,,
1223,,,0.0,1.0,,
1224,6.0,2.0,0.0,5.0,15.08,1.0
1225,3.0,1.0,0.0,2.0,21.0,1.0
1227,,,0.0,1.0,,
1228,,1.0,0.0,1.0,40.29,1.0
1229,,,0.0,1.0,,
1230,4.0,2.0,0.0,2.0,103.21,1.0
1231,,2.0,0.0,2.0,5.99,1.0
1232,11.0,3.0,0.0,2.0,135.92,1.0
1233,,,0.0,1.0,,
1235,22.0,,0.0,1.0,,
1236,,,0.0,1.0,,1.0
1237,5.0,1.0,0.0,2.0,73.91,1.0
1238,,1.0,0.0,1.0,27.29,1.0
1239,,,0.0,1.0,,
1241,,,0.0,1.0,,
1242,,,0.0,2.0,0.0,
1244,,1.0,0.0,1.0,20.51,
1245,,1.0,0.0,1.0,16.74,
1246,6.0,,0.0,1.0,,
1247,,,0.0,1.0,0.0,
1248,,1.0,0.0,1.0,22.51,
1250,3.0,,0.0,1.0,0.0,
1251,4.0,,0.0,2.0,0.0,1.0
1252,,1.0,0.0,1.0,23.72,
1253,,1.0,0.0,1.0,34.72,1.0
1255,,,0.0,1.0,0.0,
1256,3.0,,0.0,1.0,,
1257,,1.0,0.0,1.0,11.49,1.0
1258,,,0.0,1.0,,
1260,,1.0,0.0,1.0,0.0,1.0
1261,,,0.0,1.0,,
1262,7.0,1.0,0.0,2.0,108.79,1.0
1263,,,0.0,1.0,,
1264,,3.0,0.0,1.0,,1.0
1265,,2.0,2.0,1.0,0.0,2.0
1266,,,0.0,1.0,,
1267,,1.0,0.0,1.0,21.6,
1268,,,0.0,1.0,,
1269,2.0,,0.0,1.0,,
1270,,,0.0,1.0,0.0,
1271,,,0.0,1.0,,
1272,,1.0,0.0,1.0,46.96,
1273,,,0.0,1.0,0.0,
1274,,2.0,0.0,1.0,88.08,
1275,,1.0,0.0,1.0,17.92,
1276,1.0,,0.0,1.0,0.0,
1277,,3.0,1.0,1.0,0.0,2.0
1278,,2.0,0.0,1.0,,1.0
1279,18.0,3.0,0.0,3.0,303.22,1.0
1280,,,0.0,1.0,,
1282,1.0,,0.0,1.0,,
1284,,1.0,0.0,2.0,20.84,1.0
1286,,1.0,0.0,1.0,0.0,1.0
1287,,,0.0,1.0,0.0,
1288,,,0.0,1.0,,
1289,5.0,8.0,0.0,7.0,349.9658381309581,1.0
1290,,1.0,0.0,1.0,23.84,
1292,,1.0,0.0,2.0,5.13,1.0
1293,,2.0,1.0,1.0,0.0,2.0
1294,2.0,1.0,0.0,2.0,17.51,
1295,15.0,1.0,0.0,2.0,10.81,1.0
1297,,1.0,0.0,1.0,43.07,1.0
1298,,1.0,0.0,1.0,,1.0
1300,7.0,5.0,3.0,4.0,,3.0
1301,,1.0,0.0,1.0,34.38,
1302,,,0.0,1.0,0.0,
1303,8.0,2.0,0.0,2.0,48.435247050222365,1.0
1304,,1.0,0.0,1.0,23.83,1.0
1306,,,0.0,1.0,0.0,
1307,,1.0,0.0,1.0,,1.0
1311,,,0.0,1.0,0.0,
1313,2.0,,0.0,1.0,,
1314,,1.0,0.0,1.0,25.47,
1315,,1.0,0.0,1.0,49.66,1.0
1316,,1.0,0.0,1.0,30.35,1.0
1317,,1.0,0.0,1.0,54.15,
1318,50.0,,0.0,1.0,,
1319,2.0,3.0,1.0,2.0,19.96,2.0
1320,,4.0,1.0,1.0,0.0,2.0
1321,,7.0,3.0,1.0,,3.0
1323,1.0,,0.0,2.0,0.0,1.0
1324,,1.0,0.0,1.0,10.4,
1325,,,0.0,1.0,0.0,
1326,2.0,,0.0,2.0,0.0,1.0
1327,,,0.0,1.0,,
1329,,1.0,0.0,2.0,29.76,1.0
1331,,3.0,3.0,1.0,38.89,2.0
1332,27.0,,0.0,1.0,,
1333,,4.0,0.0,4.0,264.29,1.0
1334,,4.0,0.0,1.0,,1.0
1335,,1.0,0.0,1.0,42.32,
1336,,,0.0,1.0,,
1337,,2.0,0.0,2.0,,1.0
1339,1.0,,0.0,1.0,,
1340,,4.0,1.0,1.0,0.0,2.0
1341,,6.0,0.0,1.0,,1.0
1342,,,0.0,1.0,,
1346,,1.0,0.0,1.0,18.11,
1347,,1.0,0.0,1.0,63.85,1.0
1348,,1.0,0.0,1.0,39.53,1.0
1349,,,0.0,1.0,,
1350,,,0.0,1.0,,
1352,,2.0,1.0,1.0,,2.0
1353,3.0,1.0,0.0,2.0,27.12,1.0
1354,,3.0,0.0,1.0,,1.0
1357,,,0.0,1.0,0.0,
1358,,1.0,0.0,1.0,18.98,1.0
1359,,1.0,0.0,1.0,18.47,
1360,,,0.0,1.0,,
1362,,1.0,0.0,1.0,22.38,
1363,,,0.0,1.0,,
1364,,1.0,0.0,1.0,32.49,1.0
1366,,,0.0,1.0,0.0,1.0
1367,50.0,,0.0,1.0,,
1369,,4.0,0.0,1.0,0.0,1.0
1370,,,0.0,1.0,,
1371,,1.0,0.0,1.0,21.6,
1372,,1.0,0.0,1.0,30.4,
1373,,2.0,3.0,1.0,22.7,2.0
1374,,1.0,0.0,1.0,34.12,1.0
1375,,1.0,0.0,1.0,0.0,1.0
1376,,,0.0,1.0,0.0,
1377,,,0.0,1.0,,
1378,50.0,,0.0,1.0,,
1379,,1.0,0.0,1.0,28.72,
1380,,,0.0,1.0,,
1382,,5.0,4.0,2.0,14.74,3.0
1383,2.0,1.0,0.0,2.0,30.74,1.0
1384,5.0,,0.0,1.0,,
1385,,1.0,0.0,1.0,29.76,
1386,4.0,1.0,0.0,1.0,41.47,1.0
1387,2.0,,0.0,2.0,0.0,
1388,,1.0,0.0,1.0,18.08,
1389,,,0.0,1.0,0.0,1.0
1391,1.0,1.0,0.0,2.0,14.28,1.0
1394,,,0.0,2.0,,
1395,,1.0,0.0,1.0,18.31,
1396,,,0.0,1.0,0.0,
1399,15.0,1.0,0.0,2.0,,1.0
1403,,2.0,0.0,1.0,0.0,1.0
1404,,1.0,0.0,1.0,20.6,
1405,,1.0,0.0,1.0,34.72,
1406,,1.0,0.0,1.0,45.66,1.0
1407,,1.0,0.0,1.0,22.05,
1408,5.0,,0.0,1.0,,
1410,,1.0,0.0,1.0,15.58,1.0
1411,,1.0,0.0,2.0,30.9,
1412,6.0,,0.0,1.0,,
1413,,,0.0,1.0,0.0,
1414,,,0.0,1.0,,
1415,,1.0,0.0,1.0,26.47,
1416,,1.0,0.0,1.0,30.69,1.0
1417,,,0.0,1.0,,
1418,3.0,1.0,0.0,2.0,32.89600572748467,1.0
1419,,,0.0,1.0,0.0,
1420,10.0,,0.0,1.0,,
1422,,,0.0,1.0,,
1423,2.0,,0.0,1.0,,
1424,,,0.0,1.0,,
1425,,,0.0,1.0,,
1426,,1.0,0.0,1.0,0.0,1.0
1427,,1.0,0.0,1.0,14.54,1.0
1428,3.0,1.0,0.0,2.0,24.81,1.0
1429,,5.0,1.0,1.0,,2.0
1430,,,0.0,1.0,,
1432,1.0,1.0,0.0,2.0,16.74,1.0
1433,1.0,1.0,0.0,2.0,24.72,1.0
1434,,,0.0,2.0,,1.0
1435,3.0,,0.0,2.0,,1.0
1436,,,0.0,1.0,,
1437,,,0.0,2.0,,1.0
1438,,,0.0,1.0,,
1440,,2.0,0.0,1.0,15.99,1.0
1441,,1.0,0.0,1.0,27.29,
1442,,,0.0,1.0,0.0,
1443,1.0,,0.0,1.0,,
1444,,1.0,0.0,1.0,1938.25,1.0
1445,,,0.0,1.0,,
1447,,5.0,0.0,1.0,0.0,1.0
1448,,2.0,0.0,1.0,59.62000000000001,1.0
1450,,,0.0,1.0,0.0,
1451,,,0.0,1.0,,
1452,,,0.0,1.0,0.0,
1454,,,0.0,1.0,,
1456,,,0.0,1.0,,
1457,,,0.0,1.0,,
1458,,1.0,0.0,1.0,19.03,
1460,,1.0,0.0,1.0,19.35,
1461,5.0,1.0,0.0,2.0,18.02,1.0
1462,,1.0,0.0,1.0,43.07,1.0
1464,1.0,1.0,0.0,2.0,21.57,1.0
1465,2.0,4.0,5.0,4.0,32.92,3.0
1466,,3.0,0.0,2.0,,1.0
1467,,,0.0,2.0,,
1469,,,0.0,1.0,0.0,
1470,,1.0,0.0,1.0,3.79,1.0
1471,,1.0,0.0,1.0,48.78,
1472,11.0,,0.0,1.0,,
1473,,2.0,0.0,1.0,17.4,1.0
1474,,,0.0,1.0,,
1475,,,0.0,1.0,,
1476,,1.0,1.0,1.0,,1.0
1477,2.0,,0.0,1.0,,
1478,,1.0,0.0,1.0,23.65,
1479,,1.0,0.0,1.0,24.48,1.0
1481,,,0.0,1.0,,
1482,,,0.0,1.0,,
1483,,1.0,0.0,1.0,41.52,
1484,,1.0,0.0,1.0,22.37,1.0
1485,,1.0,0.0,1.0,33.42,
1487,,1.0,0.0,1.0,20.11,
1488,2.0,1.0,0.0,2.0,17.09,1.0
1489,,,0.0,1.0,0.0,
1490,1.0,,0.0,1.0,,
1491,,2.0,0.0,1.0,0.0,1.0
1492,,,0.0,1.0,0.0,
1493,,,0.0,1.0,0.0,
1494,,1.0,0.0,1.0,15.52,1.0
1495,,14.0,13.0,2.0,,13.0
1496,,1.0,0.0,1.0,26.9,
1497,,,0.0,1.0,,
1498,4.0,,0.0,1.0,,
1499,3.0,2.0,0.0,2.0,,1.0
1500,,1.0,0.0,1.0,16.66,
1501,,1.0,0.0,1.0,38.19,
1503,3.0,,0.0,2.0,0.0,1.0
1504,,1.0,0.0,1.0,36.33,
1505,,,0.0,1.0,,
1506,10.0,,0.0,1.0,,
1507,1.0,,0.0,1.0,,
1508,,2.0,1.0,1.0,41.08,2.0
1509,,1.0,0.0,2.0,29.21,1.0
1510,,1.0,0.0,1.0,37.76,1.0
1511,,1.0,0.0,1.0,37.08,
1512,,9.0,0.0,1.0,0.0,1.0
1514,,,0.0,1.0,,
1515,4.0,,0.0,1.0,,
1516,,1.0,0.0,1.0,21.56,
1517,,1.0,0.0,1.0,23.6,
1520,3.0,,0.0,2.0,,
1521,1.0,1.0,0.0,2.0,16.88,1.0
1522,,,0.0,1.0,0.0,
1523,1.0,1.0,0.0,2.0,16.27,1.0
1525,,1.0,0.0,1.0,23.7,1.0
1526,7.0,,0.0,1.0,,
1527,,1.0,0.0,1.0,,1.0
1528,,,0.0,1.0,,
1529,,,0.0,1.0,0.0,
1531,,5.0,4.0,1.0,,5.0
1532,,1.0,0.0,2.0,1633.62,1.0
1533,3.0,,0.0,1.0,,
1534,,4.0,1.0,1.0,30.69,2.0
1536,,1.0,0.0,1.0,37.52,1.0
1537,,1.0,0.0,1.0,34.28,1.0
1538,,,0.0,1.0,0.0,
1539,2.0,1.0,0.0,2.0,20.83,1.0
1541,,,0.0,1.0,0.0,
1542,1.0,,0.0,1.0,,
1543,,1.0,0.0,1.0,20.53,
1544,,1.0,0.0,1.0,0.0,1.0
1545,,3.0,0.0,1.0,0.0,1.0
1546,,1.0,1.0,2.0,,2.0
1547,,1.0,0.0,2.0,28.07,1.0
1550,,1.0,0.0,1.0,31.01,1.0
1551,,1.0,0.0,1.0,65.9,1.0
1552,1.0,1.0,0.0,2.0,,1.0
1554,,1.0,0.0,1.0,28.77,
1555,,5.0,2.0,1.0,,2.0
1556,,,0.0,1.0,0.0,
1557,,,0.0,1.0,0.0,
1558,,,0.0,1.0,0.0,
1559,3.0,,0.0,1.0,,
1561,,,0.0,1.0,,
1562,,12.0,0.0,2.0,0.0,1.0
1563,,1.0,0.0,1.0,16.32,1.0
1564,28.0,,0.0,1.0,,
1565,,1.0,0.0,1.0,18.54,1.0
1566,,,0.0,1.0,,
1567,2.0,1.0,0.0,2.0,18.44,1.0
1569,,1.0,0.0,1.0,30.84,
1570,,,0.0,1.0,0.0,
1571,,1.0,0.0,1.0,32.6,
1572,,,0.0,1.0,0.0,
1573,,2.0,1.0,1.0,0.0,2.0
1574,,2.0,1.0,1.0,,2.0
1575,3.0,1.0,0.0,2.0,24.83,1.0
1576,,1.0,0.0,1.0,23.69,
1577,,2.0,0.0,1.0,9.77,1.0
1578,,1.0,0.0,1.0,29.63,
1579,,,0.0,1.0,0.0,
1580,,1.0,0.0,1.0,179.77,1.0
1582,,1.0,0.0,1.0,28.81,1.0
1583,,1.0,0.0,1.0,54.18,
1584,3.0,,0.0,2.0,0.0,
1585,,,0.0,1.0,0.0,
1586,,1.0,0.0,1.0,0.0,1.0
1587,,,0.0,1.0,,
1588,2.0,,0.0,2.0,,
1590,,,0.0,1.0,,
1593,,1.0,0.0,1.0,21.16,
1594,,1.0,1.0,1.0,0.0,2.0
1595,29.0,,0.0,1.0,,
1596,,1.0,0.0,1.0,,1.0
1597,3.0,1.0,0.0,2.0,32.35,1.0
1598,,,0.0,1.0,0.0,
1599,,1.0,0.0,1.0,39.89,1.0
1600,,,0.0,1.0,0.0,
1601,,1.0,0.0,1.0,27.66,1.0
1602,4.0,,0.0,2.0,0.0,1.0
1603,4.0,,0.0,1.0,0.0,
1604,,1.0,0.0,2.0,22.85,1.0
1606,2.0,,0.0,1.0,,
1607,,,0.0,1.0,,
1608,,1.0,0.0,2.0,66.28,
1609,5.0,1.0,0.0,4.0,41.08,1.0
1610,,,0.0,1.0,,
1611,,,0.0,1.0,0.0,
1612,,1.0,0.0,2.0,0.0,1.0
1614,,,0.0,2.0,0.0,
1615,,,0.0,1.0,0.0,
1616,,1.0,0.0,1.0,,1.0
1618,,2.0,1.0,2.0,15.02,1.0
1619,,1.0,0.0,1.0,44.9,1.0
1621,,1.0,0.0,1.0,20.53,
1622,,,0.0,1.0,,
1623,,1.0,0.0,1.0,70.08,1.0
1624,5.0,1.0,0.0,2.0,140.09,1.0
1625,,,0.0,1.0,,
1626,,,0.0,1.0,,
1627,,1.0,0.0,1.0,16.58,1.0
1629,,1.0,0.0,1.0,24.57,1.0
1630,,1.0,0.0,1.0,0.0,1.0
1631,,,0.0,1.0,0.0,
1632,6.0,2.0,0.0,2.0,0.0,1.0
1633,,,0.0,1.0,0.0,
1634,,,0.0,1.0,,
1635,2.0,,0.0,1.0,,
1636,,1.0,0.0,1.0,41.15,1.0
1637,2.0,1.0,0.0,2.0,25.41,
1638,,2.0,0.0,1.0,36.21,1.0
1639,,4.0,0.0,1.0,,1.0
1642,,,0.0,1.0,0.0,1.0
1643,,,0.0,1.0,0.0,
1646,,,0.0,1.0,0.0,
1647,2.0,1.0,0.0,2.0,24.79,1.0
1648,,,0.0,1.0,0.0,
1649,50.0,,0.0,1.0,,
1650,,4.0,0.0,1.0,,1.0
1651,21.0,,0.0,1.0,,
1652,,,0.0,1.0,0.0,
1653,,,0.0,1.0,0.0,
1654,,2.0,0.0,1.0,22.09,1.0
1656,2.0,,0.0,2.0,,
1657,,,0.0,1.0,0.0,1.0
1658,44.0,,0.0,1.0,,
1659,,,0.0,1.0,0.0,
1660,,,0.0,1.0,0.0,
1661,,,0.0,1.0,,
1662,,,0.0,1.0,,
1664,,,0.0,1.0,,
1665,50.0,,0.0,1.0,,
1666,1.0,1.0,0.0,2.0,18.0,1.0
1667,,1.0,0.0,1.0,21.19,1.0
1668,,1.0,1.0,1.0,0.0,2.0
1669,,1.0,0.0,2.0,31.81,1.0
1671,,1.0,1.0,1.0,72.81,2.0
1673,,1.0,0.0,1.0,15.1,
1674,,,0.0,1.0,,
1675,,,0.0,1.0,0.0,
1676,,1.0,0.0,3.0,0.0,1.0
1677,2.0,1.0,0.0,2.0,26.27,1.0
1678,,1.0,0.0,1.0,69.95,
1680,4.0,1.0,0.0,2.0,42.12,1.0
1681,,1.0,0.0,1.0,0.0,1.0
1682,,,0.0,1.0,,
1683,,1.0,0.0,1.0,,1.0
1687,,,0.0,1.0,0.0,
1688,,,0.0,1.0,,
1689,,11.0,3.0,2.0,,4.0
1690,,,0.0,2.0,,
1691,,2.0,0.0,2.0,22.98,1.0
1692,18.0,,0.0,1.0,,
1693,,1.0,0.0,1.0,21.75,
1694,,,0.0,1.0,,
1695,,,0.0,1.0,0.0,
1697,,,0.0,1.0,,
1698,,,0.0,1.0,0.0,
1699,,,0.0,1.0,0.0,
1700,2.0,,0.0,2.0,0.0,1.0
1702,3.0,1.0,0.0,2.0,46.74,1.0
1703,,1.0,0.0,2.0,51.42,1.0
1704,,,0.0,1.0,,
1705,,2.0,1.0,1.0,0.0,1.0
1706,,,0.0,1.0,,
1708,,,0.0,1.0,,
1709,,,0.0,1.0,0.0,
1711,2.0,,0.0,2.0,0.0,
1712,,,0.0,1.0,0.0,
1713,3.0,2.0,1.0,2.0,62.12000000000001,2.0
1714,,1.0,0.0,1.0,13.95,1.0
1715,,1.0,0.0,1.0,47.03,1.0
1716,,,0.0,1.0,0.0,
1717,,1.0,0.0,1.0,18.93,
1719,,,0.0,1.0,,
1720,,,0.0,1.0,0.0,
1725,,,0.0,1.0,,
1727,,1.0,0.0,1.0,24.67,1.0
1728,4.0,,0.0,1.0,,
